	Unnamed: 0	chrom	start	end	name	housekeeping	marker Umbilical cord blood	ragi
29175	44004	chr19	6361531	6361531	CLPP	True	False	0.4691719976521262
29182	44012	chr11	9384652	9384652	IPO7	True	False	0.41862297627471895
29183	44013	chr19	6372794	6372794	ALKBH7	True	False	0.20363001836046538
29188	44019	chr19	6393164	6393164	GTF2F1	True	False	0.2353253311882299
29191	44024	chr14	23352912	23352912	SLC22A17	False	True	0.5418441072666388
29192	44025	chr5	141320784	141320784	TAF7	True	False	0.35904739076126563
29194	44029	chr5	69369532	69369532	TAF9	True	False	0.14619791152157832
29207	44047	chr5	137754363	137754363	HNRNPA0	True	False	0.17492021315940862
29213	44056	chr11	61161426	61161426	VPS37C	True	False	0.39891910285505894
29236	44091	chr8	30384511	30384511	RBPMS	False	True	0.407506785972718
29242	44098	chr5	140660155	140660155	IK	True	False	0.3354369935705833
29251	44116	chr3	51995857	51995857	RPL29	True	False	0.2634204967834874
29255	44123	chr15	90529923	90529923	CRTC3	True	False	0.3068051674824038
29265	44137	chr6	85449584	85449584	NT5E	False	True	0.43166272530896893
29266	44139	chr11	61332761	61332761	DDB1	True	False	0.3750209975429745
29287	44172	chr8	30658236	30658236	GTF2E2	True	False	0.21846128582283442
29297	44184	chr15	43746438	43746438	PDIA3	True	False	0.26930545586770044
29316	44206	chr2	99336333	99336333	TXNDC9	True	False	0.2252001879482908
29321	44218	chr5	172771195	172771195	DUSP1	False	True	0.2050736877483197
29323	44220	chr3	52239149	52239149	TWF2	True	False	0.18065580839360762
29333	44235	chr1	161153994	161153994	UFC1	True	False	0.21278589098542194
29348	44259	chr5	172983771	172983771	ATP6V0E1	True	False	0.20563779583522443
29354	44269	chr3	52268138	52268138	WDR82	True	False	0.34616758631715755
29382	44306	chr3	52410008	52410008	BAP1	True	False	0.0940519144473093
29395	44329	chr1	161177420	161177420	B4GALT3	True	False	0.3862719010726714
29402	44346	chr2	197435047	197435047	SF3B1	True	False	0.23191856532412233
29408	44353	chr5	172931093	172931093	ERGIC1	True	False	0.5550764170012896
29439	44399	chr2	197500882	197500882	HSPE1	True	False	0.22006481154141513
29455	44423	chr5	176537402	176537402	RNF44	True	False	0.1920598648017922
29470	44444	chr15	64696303	64696303	OAZ2	True	False	0.3306691736672945
29484	44464	chr10	73247255	73247255	DNAJC9	True	False	0.2109163607249117
29485	44465	chr6	96521806	96521806	UFL1	True	False	0.23133347250129116
29497	44481	chr10	73252625	73252625	MRPS16	True	False	0.3202538775747185
29522	44517	chr5	65481920	65481920	ADAMTS6	False	True	0.31129693729051444
29524	44520	chr12	55729707	55729707	CD63	True	False	0.2570844708016455
29526	44522	chr2	169791933	169791933	SSB	True	False	0.2593395956661401
29535	44532	chr3	84958989	84958989	CADM2	False	True	0.44363015767670066
29546	44549	chr6	158242797	158242797	SRP72P2	False	True	0.36800858434201583
29551	44558	chr19	13774456	13774456	C19orf53	True	False	0.4723601463431351
29558	44565	chr9	129803184	129803184	TOR1B	True	False	0.21346894804004074
29563	44571	chr3	139389657	139389657	COPB2	True	False	0.36532613370153016
29566	44574	chr9	129824244	129824244	TOR1A	True	False	0.6530554790286747
29572	44581	chr9	129834547	129834547	C9orf78	True	False	0.127865992434609
29573	44582	chr2	197499817	197499817	HSPD1	True	False	0.2261289368575436
29589	44599	chr3	49094071	49094071	QRICH1	True	False	0.21316200680426256
29592	44602	chr7	99144100	99144100	SMURF1	True	False	0.30352647287641127
29608	44621	chr6	6588108	6588108	LY86	False	True	0.18445750962106894
29614	44633	chr6	31272050	31272050	HLA-C	True	False	0.07416377155757917
29638	44673	chr15	41417095	41417095	RTF1	True	False	0.3754242878959045
29671	44719	chr5	74767249	74767249	NSA2	True	False	0.2711834258158529
29693	44754	chr8	28386460	28386460	ZNF395	True	False	0.36750245363182643
29697	44760	chr11	61430124	61430124	SDHAF2	True	False	0.249137469360705
29731	44811	chr11	62591637	62591637	TUT1	True	False	0.2468692239509099
29733	44813	chr5	154797419	154797419	LARP1	True	False	0.3448725537908521
29737	44818	chr15	40340939	40340939	CCDC9B	False	True	0.47307308549025157
29755	44842	chr2	15591869	15591869	DDX1	True	False	0.33461048141054395
29774	44871	chr19	36032873	36032873	CLIP3	False	True	0.5478814692292453
29776	44873	chr12	56687997	56687997	PTGES3	True	False	0.18413980080592904
29795	44919	chr19	36115193	36115193	POLR2I	True	False	0.2015012178025764
29801	44932	chr19	36115506	36115506	TBCB	True	False	0.198548751477556
29803	44934	chr10	121927165	121927165	ATE1	True	False	0.2798569624281298
29815	44953	chr19	36140108	36140108	CAPNS1	True	False	0.31723628959146893
29830	44972	chr10	84139555	84139555	GHITM	True	False	0.2646521043638457
29831	44973	chr16	2682523	2682523	KCTD5	True	False	0.20064693463435512
29832	44976	chr1	11980299	11980299	MFN2	True	False	0.3262644402936425
29838	44982	chr9	130579581	130579581	FUBP3	True	False	0.6034116454379026
29849	44998	chr14	73058542	73058542	RBM25	True	False	0.131049514546484
29852	45001	chr7	106112312	106112312	SYPL1	True	False	0.25382145990860355
29860	45018	chr12	56725299	56725299	NACA	True	False	0.3409781312473781
29861	45019	chr16	2752638	2752638	SRRM2	True	False	0.14409432693707966
29892	45063	chr5	177351676	177351676	LMAN2	True	False	0.11451697534564954
29909	45085	chr10	17230004	17230004	VIM	False	True	0.2916035468833799
29919	45100	chr2	231464551	231464551	NCL	True	False	0.16639898707372539
29926	45107	chr15	90233561	90233561	CIB1	True	False	0.41113610219978175
29942	45127	chr1	40258041	40258041	ZMPSTE24	True	False	0.08953819138189355
29969	45169	chr11	62665181	62665181	C11orf98	True	False	0.10104885145684624
29987	45193	chr8	102864192	102864192	AZIN1	True	False	0.38063671042877323
29990	45196	chr11	62679058	62679058	UBXN1	True	False	0.2641358080054757
30000	45210	chr14	73299375	73299375	NUMB	True	False	0.698550345517
30005	45216	chr19	54159721	54159721	LENG1	True	False	0.2308154229138661
30006	45218	chr10	22321099	22321099	BMI1	True	False	0.25698108909675565
30014	45233	chr1	25821523	25821523	MTFR1L	True	False	0.294320265167633
30025	45248	chr11	62727457	62727457	HNRNPUL2	True	False	0.18478147077766777
30065	45301	chr14	35404729	35404729	NFKBIA	False	True	0.30602043992216166
30069	45306	chr1	44643132	44643132	RNF220	False	True	0.5389318275275924
30073	45316	chr7	102363897	102363897	PRKRIP1	False	True	0.5025413796715728
30095	45345	chr12	53380176	53380176	SP1	True	False	0.1971306325378345
30097	45353	chr19	54200858	54200858	RPS9	True	False	0.2742576816383358
30101	45358	chr17	80991841	80991841	CHMP6	True	False	0.4484784619110365
30105	45363	chr10	100987497	100987497	MRPL43	True	False	0.3976398805585581
30115	45379	chr12	53425082	53425082	AMHR2	False	True	0.6014524532101917
30135	45408	chr9	117704403	117704403	TLR4	False	True	0.4811472342349187
30157	45441	chr2	178451278	178451278	PRKRA	True	False	0.16395516185625977
30159	45444	chr3	12841565	12841565	RPL32	True	False	0.27351518989524504
30196	45489	chr17	997129	997129	TIMM22	True	False	0.23393719040918237
30197	45490	chr12	54325131	54325131	COPZ1	True	False	0.2657941398104338
30207	45505	chr17	1400222	1400222	YWHAE	True	False	0.2731691102676481
30219	45520	chr8	109539711	109539711	EBAG9	True	False	0.20660102216729273
30233	45550	chr2	70293438	70293438	SNRPG	True	False	0.1961427035272471
30234	45551	chr1	44775636	44775636	RPS8	True	False	0.4549758313719498
30243	45562	chr16	30894302	30894302	BCL7C	True	False	0.2861089754293188
30253	45577	chr5	140633700	140633700	CD14	False	True	0.5688880368969258
30255	45579	chr12	6493262	6493262	MRPL51	True	False	0.3377425404248949
30271	45600	chr2	231056849	231056849	PSMD1	True	False	0.2585366640951483
30279	45610	chr3	49340053	49340053	USP4	True	False	0.16208539866307353
30283	45616	chr1	44986722	44986722	EIF2B3	True	False	0.38696721073701423
30311	45661	chr14	24242635	24242635	TINF2	True	False	0.2601615516249331
30315	45666	chr12	6534792	6534792	GAPDH	True	False	0.20574413554669999
30322	45675	chr1	45010950	45010950	UROD	True	False	0.2090732123723388
30327	45685	chr19	34208196	34208196	LSM14A	True	False	0.7053616297222925
30333	45710	chr10	873205	873205	LARP4B	True	False	0.28888628106192715
30354	45747	chr17	82648444	82648444	WDR45B	True	False	0.22424700068343953
30403	45812	chr17	82716706	82716706	FN3KRP	True	False	0.26427577804050784
30432	45869	chr9	136728184	136728184	SNHG7	False	True	0.2823451514376765
30433	45872	chr17	82752058	82752058	TBCD	True	False	0.22375749080999416
30451	45903	chr19	45691771	45691771	SNRPD2	True	False	0.3576953916657485
30464	45919	chr7	143263487	143263487	GSTK1	True	False	0.2849495825404676
30473	45930	chr19	1067167	1067167	ARHGAP45	False	True	0.35013540461996717
30478	45937	chr1	27773219	27773219	STX12	True	False	0.1689522182823941
30486	45956	chr1	27830822	27830822	PPP1R8	True	False	0.1984606068552611
30492	45967	chr10	100999476	100999476	LZTS2	True	False	0.23795608059658793
30509	45991	chr14	49586376	49586376	RPS29	True	False	0.14846621696558807
30515	45998	chr6	32184246	32184246	AGER	False	True	0.14559172583139593
30523	46012	chr1	27914575	27914575	RPA2	True	False	0.36025445321732663
30538	46037	chr14	49620626	49620626	RPL36AL	True	False	0.2889428325174827
30574	46091	chr19	17245919	17245919	NR2F6	True	False	0.18819341227269093
30590	46111	chr10	5894386	5894386	FBH1	True	False	0.16653088343682507
30602	46131	chr9	97983341	97983341	ANP32B	True	False	0.2015889813173543
30604	46133	chr5	40798374	40798374	PRKAA1	True	False	0.26611993535190154
30614	46145	chr5	40835222	40835222	RPL37	True	False	0.21850588274562455
30625	46159	chr1	17054032	17054032	SDHB	True	False	0.11156125687153196
30670	46215	chr11	47426473	47426473	PSMC3	True	False	0.23462259023586776
30673	46220	chr19	44954591	44954591	CLPTM1	True	False	0.16254964054412224
30678	46226	chr15	77071109	77071109	TSPAN3	True	False	0.3577494941743882
30692	46255	chr16	58629826	58629826	CNOT1	False	True	0.23852793126376287
30703	46279	chr5	134371569	134371569	UBE2B	True	False	0.17931894420125447
30714	46301	chr5	134411881	134411881	CDKN2AIPNL	True	False	0.17065822498937266
30716	46304	chr5	159099916	159099916	EBF1	False	True	0.3981115868409481
30773	46395	chr3	108054739	108054739	CD47	False	True	0.6100466993007031
30782	46409	chr1	222712737	222712737	AIDA	True	False	0.09251971987018082
30787	46417	chr10	112950250	112950250	TCF7L2	False	True	0.2861534928416341
30788	46418	chr3	119677364	119677364	COX17	True	False	0.3458123632075949
30820	46468	chr14	103057549	103057549	CDC42BPB	True	False	0.6267513144401321
30874	46586	chr7	74192702	74192702	EIF4H	True	False	0.3438896856550023
30876	46588	chr19	3506311	3506311	FZR1	True	False	0.25006112983214746
30907	46630	chr11	119018691	119018691	RPS25	True	False	0.20417555764307838
30915	46641	chr16	53703859	53703859	RPGRIP1L	False	True	0.07612833446538424
30948	46695	chr11	119110587	119110587	C2CD2L	False	True	0.1572351282770983
30949	46696	chr3	48918842	48918842	ARIH2	True	False	0.2192794429503287
30962	46712	chr2	174395712	174395712	CIR1	False	True	0.3315519399211997
30971	46732	chr8	63168465	63168465	YTHDF3-DT	False	True	0.2886197867041251
31019	46801	chr5	176388751	176388751	HIGD2A	True	False	0.2504938776210381
31027	46811	chr3	134486023	134486023	ANAPC13	True	False	0.1624490996728196
31036	46824	chr1	3796498	3796498	LRRC47	True	False	0.46550223217864045
31040	46831	chr5	176448385	176448385	FAF2	True	False	0.3078879163689033
31058	46858	chr19	17935096	17935096	CCDC124	True	False	0.49583434632998447
31066	46874	chr19	18543577	18543577	FKBP8	True	False	0.30842062902288425
31071	46880	chr3	126025790	126025790	SLC41A3	True	False	0.3323579236947993
31074	46883	chr17	50397523	50397523	LRRC59	True	False	0.3843650726447255
31094	46922	chr5	177592203	177592203	TMED9	True	False	0.4984667796730207
31099	46928	chr19	18559112	18559112	KXD1	True	False	0.5187813056008954
31110	46941	chr5	177605791	177605791	B4GALT7	True	False	0.48760268091033915
31114	46946	chr14	35099676	35099676	FAM177A1	True	False	0.602467928157723
31127	46971	chr14	23469699	23469699	NGDN	True	False	0.24370105119248908
31132	46984	chr12	42320522	42320522	ZCRB1	True	False	0.21749523762729972
31144	47004	chr19	18571857	18571857	UBA52	True	False	0.2978620666580057
31151	47016	chr8	66925591	66925591	SNHG6	False	True	0.33604051212767333
31153	47018	chr4	6269850	6269850	WFS1	False	True	0.1537503258547757
31174	47050	chr5	178204571	178204571	HNRNPAB	True	False	0.37195685245200377
31179	47058	chr4	87006753	87006753	AFF1	False	True	0.23887284782075488
31181	47063	chr11	67276537	67276537	GRK2	True	False	0.18732060919160082
31201	47085	chr7	33109405	33109405	RP9	True	False	0.2861851159582095
31202	47086	chr11	67297933	67297933	ANKRD13D	False	True	0.2547961454556211
31223	47116	chr1	153946718	153946718	DENND4B	True	False	0.14305742512151437
31224	47117	chr4	3128339	3128339	HTT	True	False	0.7999999999999997
31253	47162	chr16	1360940	1360940	GNPTG	True	False	0.5135426083721623
31279	47193	chr5	178153885	178153885	NHP2	True	False	0.49585564595669646
31280	47195	chr19	45405069	45405069	PPP1R13L	False	True	0.25347944849264176
31303	47224	chr1	153977674	153977674	JTB	True	False	0.38977833973574966
31307	47229	chr4	99088788	99088788	ADH5	True	False	0.3465435451491436
31308	47231	chr1	153986246	153986246	RAB13	True	False	0.31805830531232643
31318	47244	chr11	67508649	67508649	CDK2AP2	True	False	0.12901959202280858
31338	47276	chr2	151828421	151828421	ARL5A	True	False	0.17269922224500328
31339	47277	chr11	67583822	67583822	GSTP1	False	True	0.15852419403156998
31343	47282	chr12	6753141	6753141	MLF2	True	False	0.25710460359486403
31345	47285	chr11	67606706	67606706	NDUFV1-DT	False	True	0.23571071263257765
31360	47307	chr17	44345302	44345302	GRN	True	False	0.509715285725215
31362	47311	chr2	74178879	74178879	MOB1A	True	False	0.21688377412402166
31366	47315	chr5	68215756	68215756	PIK3R1	False	True	0.22268560212104466
31379	47334	chr12	104138241	104138241	NFYB	True	False	0.0935130869886205
31393	47353	chr17	44389649	44389649	ITGA2B	False	True	0.3494944344728511
31418	47382	chr19	42269252	42269252	CIC	True	False	0.2341602621688627
31446	47432	chr16	370526	370526	MRPL28	True	False	0.591443055469859
31447	47433	chr15	34343180	34343180	NOP10	True	False	0.14926382463022073
31455	47443	chr7	77537295	77537295	PTPN12	True	False	0.215831254314175
31490	47497	chr11	6481501	6481501	TIMM10B	True	False	0.324961210782277
31499	47508	chr11	6619422	6619422	TPP1	True	False	0.22405814451749706
31500	47509	chr3	88057309	88057309	CGGBP1	True	False	0.22396922518671036
31520	47533	chr19	16829407	16829407	SIN3B	False	True	0.44119222846311684
31527	47543	chr12	54280193	54280193	HNRNPA1	True	False	0.07892309847487645
31532	47550	chr17	28855016	28855016	ERAL1	True	False	0.5349861361583043
31554	47583	chr17	28897652	28897652	FLOT2	True	False	0.14585960859092054
31555	47584	chr10	13100173	13100173	OPTN	True	False	0.2865598670755303
31598	47643	chr4	122152383	122152383	KIAA1109	True	False	0.2146559835335911
31608	47657	chr10	13164128	13164128	MCM10	False	True	0.15930377795932774
31613	47666	chr19	1241768	1241768	ATP5F1D	True	False	0.2766267739305698
31618	47673	chr17	28951307	28951307	PHF12	True	False	0.05933651516668675
31632	47694	chr16	71808834	71808834	AP1G1	True	False	0.09901305205654143
31645	47711	chr11	64317487	64317487	TRMT112	True	False	0.21966974711411372
31675	47752	chr12	64404392	64404392	XPOT	True	False	0.23400037233542195
31699	47791	chr12	57537346	57537346	DCTN2	True	False	0.16125182769678903
31708	47806	chr15	92900324	92900324	CHD2	True	False	0.1783261337055276
31709	47807	chr2	151973931	151973931	CACNB4	False	True	0.8
31729	47830	chr1	43172570	43172570	EBNA1BP2	True	False	0.4851995521511165
31754	47870	chr17	75012670	75012670	MRPL58	True	False	0.3339946645572698
31760	47876	chr17	75041198	75041198	ATP5PD	True	False	0.17446335270948915
31770	47889	chr1	193105433	193105433	GLRX2	True	False	0.2511113371170578
31821	47956	chr4	6709827	6709827	MRFAP1L1	True	False	0.2492134538093223
31822	47957	chr4	6716174	6716174	BLOC1S4	True	False	0.35636908685297747
31824	47960	chr19	10960932	10960932	SMARCA4	False	True	0.19277642872401074
31844	47990	chr16	78099452	78099452	WWOX	False	True	0.19257668393654545
31860	48012	chr4	169757944	169757944	HPF1	True	False	0.33756080435721697
31863	48016	chr11	116772987	116772987	BUD13	True	False	0.17975300860999538
31868	48022	chr3	49358312	49358312	GPX1	True	False	0.24232067650979913
31893	48055	chr7	6706947	6706947	ZNF12	False	True	0.16413073554646446
31917	48107	chr17	7012646	7012646	RNASEK	True	False	0.17032845293290705
31918	48108	chr4	26362436	26362436	RBPJ	True	False	0.512104789689462
31940	48143	chr5	69217760	69217760	MRPS36	True	False	0.22774147118273821
31964	48175	chr7	27143681	27143681	HOXA5	False	True	0.4314788067029896
31986	48219	chr4	119304445	119304445	C4orf3	True	False	0.08932592599175829
32004	48246	chr2	231708530	231708530	PTMA	True	False	0.12054596386996161
32016	48262	chr4	39366375	39366375	RFC1	False	True	0.28201139332551384
32017	48263	chr5	76403285	76403285	IQGAP2	False	True	0.18193461558697957
32061	48320	chr11	66616630	66616630	RBM14	True	False	0.11930449818618531
32078	48343	chr11	66638667	66638667	RBM4	True	False	0.13445390201835083
32082	48350	chr5	77030404	77030404	AGGF1	True	False	0.37201275083197144
32089	48358	chr10	70478785	70478785	PALD1	False	True	0.3147803532179368
32107	48386	chr1	24965010	24965010	RUNX3	False	True	0.3387230602833767
32110	48389	chr1	31297008	31297008	ZCCHC17	True	False	0.3742314313088272
32118	48398	chr7	27827801	27827801	TAX1BP1	True	False	0.7999999999999999
32126	48408	chr16	9092191	9092191	C16orf72	True	False	0.21001113172864896
32139	48426	chr2	20350844	20350844	PUM2	True	False	0.2350952008510473
